Date,SPI
1991.666667,-0.136405638
1991.75,-0.24509129
1991.833333,-0.070752847
1991.916667,0.219088931
1992,1.841666693
1992.083333,1.988251978
1992.166667,1.988522041
1992.25,2.04126539
1992.333333,2.110456807
1992.416667,1.804506377
1992.5,1.090567489
1992.583333,1.072748849
1992.666667,0.776123979
1992.75,1.17378255
1992.833333,1.166372781
1992.916667,1.176102354
1993,-0.482998782
1993.083333,-0.744316303
1993.166667,-0.741950856
1993.25,-0.825262412
1993.333333,-0.888792762
1993.416667,-0.569221758
1993.5,-0.468214759
1993.583333,-0.42437137
1993.666667,-0.11172236
1993.75,-0.5574254
1993.833333,-0.583629893
1993.916667,-0.909926082
1994,-1.145290378
1994.083333,-1.159570979
1994.166667,-1.169419845
1994.25,-1.164206167
1994.333333,-1.192838935
1994.416667,-0.994165665
1994.5,-1.268270599
1994.583333,-1.059490608
1994.666667,-1.444713004
1994.75,-0.734188631
1994.833333,-0.903242552
1994.916667,-0.888817156
1995,-0.857428535
1995.083333,-0.861004247
1995.166667,-0.851452387
1995.25,-0.852653289
1995.333333,-0.829142467
1995.416667,-0.96063698
1995.5,-0.385322656
1995.583333,0.078520201
1995.666667,0.186025275
1995.75,-0.639762229
1995.833333,-0.667180083
1995.916667,-0.61163101
1996,-0.61589781
1996.083333,-0.549648331
1996.166667,-0.52537643
1996.25,-0.509521755
1996.333333,-0.357598474
1996.416667,0.00072263
1996.5,-0.386202103
1996.583333,-0.37577396
1996.666667,-0.195761467
1996.75,0.191706456
1996.833333,0.308374009
1996.916667,0.259057903
1997,0.735655537
1997.083333,0.780962578
1997.166667,0.832464976
1997.25,1.011016206
1997.333333,1.021600815
1997.416667,1.118476137
1997.5,1.171489515
1997.583333,0.542338986
1997.666667,0.067139858
1997.75,-0.072552719
1997.833333,-0.151621264
1997.916667,-0.138921626
1998,-0.719435082
1998.083333,-0.727024226
1998.166667,-0.823105078
1998.25,-1.087779783
1998.333333,-1.305164973
1998.416667,-1.981459433
1998.5,-1.746909948
1998.583333,-0.977247541
1998.666667,-0.71012273
1998.75,-0.843389393
1998.833333,-0.942249302
1998.916667,-0.97349552
1999,-0.95226721
1999.083333,-1.079671505
1999.166667,-1.081055265
1999.25,-0.999551498
1999.333333,-0.935368821
1999.416667,-0.617619306
