Date,SPI
1984.416667,0.76327524
1984.5,0.924085076
1984.583333,0.682120221
1984.666667,0.278625533
1984.75,0.254822716
1984.833333,0.112159652
1984.916667,0.219211136
1985,0.071911603
1985.083333,0.049373314
1985.166667,0.039832885
1985.25,0.085627186
1985.333333,0.105544686
1985.416667,0.009712862
1985.5,-0.1983278
1985.583333,-0.145380986
1985.666667,0.381390526
1985.75,0.630088399
1985.833333,0.783620282
1985.916667,0.823207537
1986,0.822839667
1986.083333,0.958732666
1986.166667,0.958543743
1986.25,0.912522468
1986.333333,0.791901645
1986.416667,0.788726676
1986.5,0.807253048
1986.583333,0.729858687
1986.666667,0.502813405
1986.75,0.381745976
1986.833333,0.244537598
1986.916667,0.15910596
1987,0.371084111
1987.083333,0.492947436
1987.166667,0.505705352
1987.25,0.508140282
1987.333333,0.600627068
1987.416667,0.180216591
1987.5,-0.288124132
1987.583333,-0.139358008
1987.666667,0.028274358
1987.75,-0.224397888
1987.833333,-0.230157617
1987.916667,-0.114556565
1988,-0.462581823
1988.083333,-0.779737395
1988.166667,-0.78246445
1988.25,-0.761593815
1988.333333,-0.931805935
1988.416667,-1.05122557
1988.5,-0.310184889
1988.583333,-0.202277397
1988.666667,-0.410774346
1988.75,-0.329611738
1988.833333,-0.339091064
1988.916667,-0.476580981
1989,-0.510536312
1989.083333,-0.430761329
1989.166667,-0.446809451
1989.25,-0.454455747
1989.333333,-0.485051422
1989.416667,-0.705445018
1989.5,-1.083863337
1989.583333,-1.185552808
1989.666667,-1.077842283
1989.75,-1.008054119
1989.833333,-0.794799496
1989.916667,-0.547946952
1990,-0.557470508
1990.083333,-0.320669214
1990.166667,-0.27494567
1990.25,-0.294583394
1990.333333,-0.147099744
1990.416667,0.06399121
1990.5,0.314103673
1990.583333,0.954917442
1990.666667,1.146550161
1990.75,1.602980368
1990.833333,1.461004309
1990.916667,1.301399989
1991,1.295303343
1991.083333,1.08924193
1991.166667,1.040794011
1991.25,1.033572276
1991.333333,0.879920154
1991.416667,1.059153764
1991.5,1.848113972
1991.583333,0.838353966
1991.666667,0.577334006
1991.75,0.237141368
1991.833333,0.303815575
1991.916667,0.421880732
1992,1.869198392
1992.083333,1.892350769
1992.166667,1.927562119
1992.25,1.970686121
1992.333333,2.180421119
1992.416667,1.694244454
1992.5,0.83638656
1992.583333,1.199790008
1992.666667,1.093220268
1992.75,1.533828322
1992.833333,1.58093731
1992.916667,1.549139036
1993,0.201757954
1993.083333,0.056643635
1993.166667,-0.019059638
1993.25,-0.083710337
1993.333333,-0.343220667
1993.416667,0.205519477
1993.5,-0.349134371
1993.583333,-0.715132255
1993.666667,-0.517962977
1993.75,-1.054210548
1993.833333,-1.174730365
1993.916667,-1.222033173
1994,-1.447415407
1994.083333,-1.410782715
1994.166667,-1.407713182
1994.25,-1.353763222
1994.333333,-1.291127804
1994.416667,-1.145934618
1994.5,-0.89473703
1994.583333,-0.301711312
1994.666667,-0.639144963
1994.75,-0.566555061
1994.833333,-0.537840911
1994.916667,-0.485521113
1995,-0.487699684
1995.083333,-0.48022022
1995.166667,-0.476811823
1995.25,-0.508979041
1995.333333,-0.36546683
1995.416667,0.156059512
1995.5,0.508143942
1995.583333,0.648649547
1995.666667,0.877708546
