Date,Spi
1984.166667,0.194411641
1984.25,0.209657212
1984.333333,-0.004511924
1984.416667,0.457506354
1984.5,0.7324823
1984.583333,0.632509613
1984.666667,0.286431359
1984.75,0.235915348
1984.833333,0.107911677
1984.916667,0.242986609
1985,0.194206115
1985.083333,0.19017068
1985.166667,0.194152349
1985.25,0.254592063
1985.333333,0.20911531
1985.416667,0.351934122
1985.5,0.133165494
1985.583333,0.016666214
1985.666667,-0.007862423
1985.75,0.138923705
1985.833333,0.12906225
1985.916667,0.20990437
1986,0.053490632
1986.083333,0.085801669
1986.166667,0.078048476
1986.25,0.018509484
1986.333333,0.129882189
1986.416667,0.202612537
1986.5,0.360129603
1986.583333,0.180144614
1986.666667,0.49803002
1986.75,0.528093697
1986.833333,0.569326139
1986.916667,0.486429256
1987,0.789155895
1987.083333,0.953793481
1987.166667,0.955833975
1987.25,0.974739385
1987.333333,0.987493524
1987.416667,0.407757741
1987.5,0.347744643
1987.583333,0.543039035
1987.666667,0.831585377
1987.75,0.551497318
1987.833333,0.533787827
1987.916667,0.575596432
1988,0.299469247
1988.083333,0.093247066
1988.166667,0.097390569
1988.25,0.131629089
1988.333333,-0.030198275
1988.416667,0.19076555
1988.5,0.352199437
1988.583333,0.62697274
1988.666667,0.079848178
1988.75,0.092776482
1988.833333,0.084343395
1988.916667,-0.085442376
1989,-0.106023045
1989.083333,-0.109431164
1989.166667,-0.118191622
1989.25,-0.187694249
1989.333333,-0.168401513
1989.416667,-0.589675305
1989.5,-1.209889824
1989.583333,-1.034942533
1989.666667,-1.019192639
1989.75,-0.959342565
1989.833333,-0.757602989
1989.916667,-0.519668438
1990,-0.43233686
1990.083333,-0.172071322
1990.166667,-0.137844709
1990.25,-0.121788829
1990.333333,-0.075097247
1990.416667,0.052831587
1990.5,0.726320522
1990.583333,0.949345613
1990.666667,1.141794526
1990.75,1.310377868
1990.833333,1.1935648
1990.916667,1.017509308
1991,0.945530681
1991.083333,0.777773756
1991.166667,0.747918999
1991.25,0.730958653
1991.333333,0.635161496
1991.416667,0.79059156
1991.5,1.296711122
1991.583333,0.681836086
1991.666667,0.804635104
1991.75,0.593263937
1991.833333,0.648814912
1991.916667,0.82680648
1992,1.578367046
1992.083333,1.564952814
1992.166667,1.575300616
1992.25,1.622374634
1992.333333,1.783864088
1992.416667,1.530747298
1992.5,0.472720229
1992.583333,0.446013018
1992.666667,-0.192344346
1992.75,0.167680444
1992.833333,0.302109664
1992.916667,0.248352748
1993,-0.565211379
1993.083333,-0.638076915
1993.166667,-0.636472083
1993.25,-0.686623131
1993.333333,-0.790421394
1993.416667,-0.55384603
1993.5,-0.487953082
1993.583333,-0.43887111
1993.666667,0.012620289
1993.75,-0.364066284
1993.833333,-0.450558134
1993.916667,-0.545692084
1994,-0.622518132
1994.083333,-0.597936216
1994.166667,-0.603076603
1994.25,-0.424148309
1994.333333,-0.506956767
1994.416667,-0.096389915
1994.5,-0.216020376
1994.583333,-0.050924661
1994.666667,-0.01567098
1994.75,0.178678634
1994.833333,0.074286557
1994.916667,0.104716994
1995,0.072921894
1995.083333,0.050765982
1995.166667,0.046360057
1995.25,-0.12341807
1995.333333,-0.115943442
1995.416667,-0.60223337
1995.5,-0.564577471
1995.583333,-0.231546385
1995.666667,-0.277405384
1995.75,-0.575482014
1995.833333,-0.574886124
1995.916667,-0.572988246
1996,-0.544769882
1996.083333,-0.476734851
1996.166667,-0.47385664
1996.25,-0.441108663
1996.333333,-0.401711209
1996.416667,-0.148380572
1996.5,-0.386682024
1996.583333,-0.835309166
1996.666667,-0.711846967
1996.75,-0.046129849
1996.833333,-0.00827336
1996.916667,-0.072962229
1997,0.196906698
1997.083333,0.230647541
1997.166667,0.299322991
1997.25,0.3836646
1997.333333,0.455621282
1997.416667,0.290080675
1997.5,0.254257073
1997.583333,-0.179314264
1997.666667,-0.584812852
1997.75,-0.9046174
1997.833333,-0.841034875
1997.916667,-0.801788065
1998,-1.128706166
1998.083333,-1.249494217
1998.166667,-1.366452262
1998.25,-1.508764453
1998.333333,-1.715409666
1998.416667,-1.819152129
1998.5,-2.064636764
1998.583333,-1.199644705
1998.666667,-0.724480379
1998.75,-0.782785329
1998.833333,-0.905203843
1998.916667,-0.97520709
1999,-0.95949529
1999.083333,-1.008488925
1999.166667,-0.996196052
1999.25,-1.009170267
1999.333333,-0.964879561
1999.416667,-0.651274094
1999.5,-0.118611502
1999.583333,-0.833833181
1999.666667,-1.01994366
1999.75,-1.104022858
1999.833333,-1.215295211
1999.916667,-1.163654002
2000,-1.166491075
2000.083333,-1.175837524
2000.166667,-1.193437946
2000.25,-1.205082536
2000.333333,-1.04753653
2000.416667,-0.801336989
2000.5,-1.11347601
2000.583333,-0.890786403
2000.666667,-1.070288584
2000.75,-0.845246528
2000.833333,-0.869704481
2000.916667,-0.777221537
2001,-0.686724358
2001.083333,-0.701014034
2001.166667,-0.618023192
2001.25,-0.490255854
2001.333333,-0.548095302
2001.416667,-1.017361119
2001.5,-0.940769554
2001.583333,-0.736048408
2001.666667,-0.399521479
2001.75,-0.458225642
2001.833333,-0.449768956
2001.916667,-0.552489394
2002,-0.554743754
2002.083333,-0.196874342
2002.166667,-0.271749859
2002.25,-0.365680698
2002.333333,-0.411281697
2002.416667,-0.239338859
2002.5,0.097556247
2002.583333,0.324041382
2002.666667,0.671060431
2002.75,0.869323859
2002.833333,0.987189752
2002.916667,0.97621251
2003,0.950872522
2003.083333,0.730047311
2003.166667,0.729248377
2003.25,0.706889311
2003.333333,0.768511092
2003.416667,0.838651101
2003.5,0.975564483
2003.583333,0.754072476
2003.666667,0.820178947
2003.75,0.718730178
2003.833333,0.619201258
2003.916667,0.627733058
2004,0.886749788
2004.083333,0.874055745
2004.166667,1.067823718
2004.25,1.073213798
2004.333333,1.1647404
2004.416667,1.275261849
2004.5,0.993174938
2004.583333,1.075626794
