Date,SPI
1984.333333,0.069052805
1984.416667,0.188158451
1984.5,0.391366593
1984.583333,0.190079528
1984.666667,-0.038433888
1984.75,0.047269683
1984.833333,-0.052829722
1984.916667,0.072204595
1985,-0.242352699
1985.083333,-0.207549113
1985.166667,-0.199380712
1985.25,-0.07334072
1985.333333,-0.104051529
1985.416667,0.15808681
1985.5,-0.183674033
1985.583333,-0.27124132
1985.666667,-0.406558584
1985.75,-0.368993902
1985.833333,-0.302206462
1985.916667,-0.232756821
1986,-0.315964521
1986.083333,-0.356515085
1986.166667,-0.358604124
1986.25,-0.400797326
1986.333333,-0.453142302
1986.416667,-0.30125848
1986.5,-0.442029
1986.583333,-0.656103201
1986.666667,-0.294277674
1986.75,-0.196721197
1986.833333,-0.196080533
1986.916667,-0.396874503
1987,-0.198459254
1987.083333,-0.134960896
1987.166667,-0.121943499
1987.25,-0.117633616
1987.333333,-0.105416012
1987.416667,-0.735687231
1987.5,-0.676190511
1987.583333,-0.694548398
1987.666667,-0.776543689
1987.75,-0.928635799
1987.833333,-0.990133861
1987.916667,-0.879839419
1988,-1.094294533
1988.083333,-1.238194299
1988.166667,-1.245006654
1988.25,-1.206539803
1988.333333,-1.280046016
1988.416667,-1.220292444
1988.5,-1.107067959
1988.583333,-0.766698574
1988.666667,-0.797967608
1988.75,-0.738775534
1988.833333,-0.74803133
1988.916667,-0.843473231
1989,-0.868475407
1989.083333,-0.880073339
1989.166667,-0.879522917
1989.25,-1.022273387
1989.333333,-0.951297126
1989.416667,-0.961782742
1989.5,-1.394328833
1989.583333,-1.126328181
1989.666667,-1.096787553
1989.75,-1.041562654
1989.833333,-0.853578763
1989.916667,-0.650193848
1990,-0.57760798
1990.083333,-0.429194348
1990.166667,-0.416648773
1990.25,-0.381747676
1990.333333,-0.253680645
1990.416667,-0.26174066
1990.5,0.146506563
1990.583333,0.223637314
1990.666667,0.574046341
1990.75,0.715106753
1990.833333,0.583134995
1990.916667,0.424391647
1991,0.387661042
1991.083333,0.288815792
1991.166667,0.338095209
1991.25,0.285463546
1991.333333,0.105472277
1991.416667,0.399158719
